Player_ID,Player_Name_Full,Rk_Sal,Player_In_Salary_Table,Salary_Value,Tm_ID,Season_End_Year
jacksma02,Marc Jackson,5,Marc Jackson,4875000.0,NOK,2007
paulch01,Chris Paul,6,Chris Paul,3380160.0,NOK,2007
butlera01,Rasual Butler,7,Rasual Butler,3000000.0,NOK,2007
westda01,David West,8,David West,2051938.0,NOK,2007
armsthi01,Hilton Armstrong,9,Hilton Armstrong,1767600.0,NOK,2007
simmoce01,Cedric Simmons,10,Cedric Simmons,1515480.0,NOK,2007
pargoja01,Jannero Pargo,11,Jannero Pargo,1000000.0,NOK,2007
johnsli01,Linton Johnson,12,Linton Johnson,771331.0,NOK,2007
bassbr01,Brandon Bass,13,Brandon Bass,664209.0,NOK,2007
brownde02,Devin Brown,14,Devin Brown,564518.0,NOK,2007
macijar01,Arvydas Macijauskas,15,Arvydas Macijauskas,500000.0,NOK,2007
vincima01,Marcus Vinicius,16,Marcus Vinicius,412718.0,NOK,2007
jonesed02,Eddie Jones,1,Eddie Jones,14863778.0,MEM,2007
gasolpa01,Pau Gasol,2,Pau Gasol,12364000.0,MEM,2007
millemi01,Mike Miller,3,Mike Miller,7623813.0,MEM,2007
cardibr01,Brian Cardinal,4,Brian Cardinal,5400000.0,MEM,2007
swiftst01,Stromile Swift,5,Stromile Swift,5400000.0,MEM,2007
stoudda01,Damon Stoudamire,6,Damon Stoudamire,4050000.0,MEM,2007
atkinch01,Chucky Atkins,7,Chucky Atkins,3000000.0,MEM,2007
gayru01,Rudy Gay,8,Rudy Gay,2242290.0,MEM,2007
jonesda02,Dahntay Jones,9,Dahntay Jones,1886113.0,MEM,2007
warriha01,Hakim Warrick,10,Hakim Warrick,1286280.0,MEM,2007
lowryky01,Kyle Lowry,11,Kyle Lowry,1011720.0,MEM,2007
padgesc01,Scott Padgett,12,Scott Padgett,932015.0,MEM,2007
roberla01,Lawrence Roberts,13,Lawrence Roberts,664209.0,MEM,2007
johnsal01,Alexander Johnson,14,Alexander Johnson,412718.0,MEM,2007
kinseta01,Tarence Kinsey,15,Tarence Kinsey,412718.0,MEM,2007
harriju01,Junior Harrington,16,Junior Harrington,390556.0,MEM,2007
conrowi01,Will Conroy,17,Will Conroy,20279.0,MEM,2007
garneke01,Kevin Garnett,1,Kevin Garnett,23750000.0,BOS,2008
piercpa01,Paul Pierce,2,Paul Pierce,16360094.0,BOS,2008
allenra02,Ray Allen,3,Ray Allen,16000000.0,BOS,2008
perkike01,Kendrick Perkins,4,Kendrick Perkins,4480912.0,BOS,2008
poseyja01,James Posey,5,James Posey,3206000.0,BOS,2008
scalabr01,Brian Scalabrine,6,Brian Scalabrine,3000000.0,BOS,2008
allento01,Tony Allen,7,Tony Allen,1868141.0,BOS,2008
houseed01,Eddie House,8,Eddie House,1500000.0,BOS,2008
rondora01,Rajon Rondo,9,Rajon Rondo,1229280.0,BOS,2008
pollasc01,Scot Pollard,10,Scot Pollard,1219590.0,BOS,2008
powele01,Leon Powe,11,Leon Powe,687456.0,BOS,2008
pruitga01,Gabe Pruitt,12,Gabe Pruitt,650000.0,BOS,2008
davisgl01,Glen Davis,13,Glen Davis,427163.0,BOS,2008
,Brandon Wallace,14,Brandon Wallace,130819.0,BOS,2008
boshch01,Chris Bosh,1,Chris Bosh,12455000.0,TOR,2008
fordtj01,T.J. Ford,2,T.J. Ford,8000000.0,TOR,2008
nestera01,Rasho Nesterovic,3,Rasho Nesterovic,7840000.0,TOR,2008
kaponja01,Jason Kapono,4,Jason Kapono,5356000.0,TOR,2008
bargnan01,Andrea Bargnani,5,Andrea Bargnani,4838880.0,TOR,2008
willial02,Alvin Williams,6,Alvin Williams,4516484.0,TOR,2008
parkean01,Anthony Parker,7,Anthony Parker,4350000.0,TOR,2008
garbajo01,Jorge Garbajosa,8,Jorge Garbajosa,4000000.0,TOR,2008
brezepr01,Primoz Brezec,9,Primoz Brezec,2750000.0,TOR,2008
humphkr01,Kris Humphries,10,Kris Humphries,2522913.0,TOR,2008
caldejo01,Jose Calderon,11,Jose Calderon,2471604.0,TOR,2008
delfica01,Carlos Delfino,12,Carlos Delfino,1868141.0,TOR,2008
bastoma01,Maceo Baston,13,Maceo Baston,1830000.0,TOR,2008
grahajo01,Joey Graham,14,Joey Graham,1596600.0,TOR,2008
martida01,Darrick Martin,15,Darrick Martin,1219590.0,TOR,2008
moonja01,Jamario Moon,16,Jamario Moon,427163.0,TOR,2008
webbech01,Chris Webber,1,Chris Webber,19000000.0,PHI,2008
dalemsa01,Samuel Dalembert,2,Samuel Dalembert,10250000.0,PHI,2008
millean02,Andre Miller,3,Andre Miller,9366666.0,PHI,2008
mckieaa01,Aaron McKie,4,Aaron McKie,7000000.0,PHI,2008
evansre01,Reggie Evans,5,Reggie Evans,4320000.0,PHI,2008
giricgo01,Gordan Giricek,6,Gordan Giricek,4000000.0,PHI,2008
ollieke01,Kevin Ollie,7,Kevin Ollie,3441900.0,PHI,2008
greenwi01,Willie Green,8,Willie Green,3094000.0,PHI,2008
iguodan01,Andre Iguodala,9,Andre Iguodala,2804889.0,PHI,2008
buckngr01,Greg Buckner,10,Greg Buckner,2080000.0,PHI,2008
youngth01,Thaddeus Young,11,Thaddeus Young,1830720.0,PHI,2008
carnero01,Rodney Carney,12,Rodney Carney,1547760.0,PHI,2008
smithja02,Jason Smith,13,Jason Smith,1233840.0,PHI,2008
boothca01,Calvin Booth,14,Calvin Booth,1103225.0,PHI,2008
randosh01,Shavlik Randolph,15,Shavlik Randolph,1080000.0,PHI,2008
willilo02,Louis Williams,16,Louis Williams,770610.0,PHI,2008
amundlo01,Louis Amundson,17,Louis Amundson,687456.0,PHI,2008
,Herbert Hill,18,Herbert Hill,427163.0,PHI,2008
cartevi01,Vince Carter,1,Vince Carter,13320000.0,NJN,2008
jefferi01,Richard Jefferson,2,Richard Jefferson,12200000.0,NJN,2008
swiftst01,Stromile Swift,3,Stromile Swift,5800000.0,NJN,2008
hassetr01,Trenton Hassell,4,Trenton Hassell,4350000.0,NJN,2008
vanhoke01,Keith Van Horn,5,Keith Van Horn,4300000.0,NJN,2008
magloja01,Jamaal Magloire,6,Jamaal Magloire,4000000.0,NJN,2008
harride01,Devin Harris,7,Devin Harris,3995003.0,NJN,2008
nachbbo01,Bostjan Nachbar,8,Bostjan Nachbar,2500000.0,NJN,2008
diopde01,DeSagana Diop,9,DeSagana Diop,2146000.0,NJN,2008
krstine01,Nenad Krstic,10,Nenad Krstic,1889760.0,NJN,2008
willise01,Sean Williams,11,Sean Williams,1416600.0,NJN,2008
armstda01,Darrell Armstrong,12,Darrell Armstrong,1219590.0,NJN,2008
willima03,Marcus Williams,13,Marcus Williams,1180200.0,NJN,2008
boonejo01,Josh Boone,14,Josh Boone,1133040.0,NJN,2008
agerma01,Maurice Ager,15,Maurice Ager,974400.0,NJN,2008
thomabi01,Billy Thomas,16,Billy Thomas,510529.0,NJN,2008
robincl02,Clifford Robinson,17,Clifford Robinson,500000.0,NJN,2008
wesleda01,David Wesley,18,David Wesley,250000.0,NJN,2008
gilled01,Eddie Gill,19,Eddie Gill,151089.0,NJN,2008
marbust01,Stephon Marbury,1,Stephon Marbury,19012500.0,NYK,2008
randoza01,Zach Randolph,2,Zach Randolph,13333333.0,NYK,2008
curryed01,Eddy Curry,3,Eddy Curry,8947543.0,NYK,2008
richaqu01,Quentin Richardson,4,Quentin Richardson,8105500.0,NYK,2008
crawfja01,Jamal Crawford,5,Jamal Crawford,7920000.0,NYK,2008
willije01,Jerome Williams,6,Jerome Williams,7639400.0,NYK,2008
rosema01,Malik Rose,7,Malik Rose,7101250.0,NYK,2008
jamesje01,Jerome James,8,Jerome James,5800000.0,NYK,2008
jeffrja01,Jared Jeffries,9,Jared Jeffries,5632200.0,NYK,2008
jonesfr01,Fred Jones,10,Fred Jones,3300000.0,NYK,2008
dickada01,Dan Dickau,11,Dan Dickau,2990028.0,NYK,2008
balkmre01,Renaldo Balkman,12,Renaldo Balkman,1280640.0,NYK,2008
robinna01,Nate Robinson,13,Nate Robinson,1268160.0,NYK,2008
chandwi01,Wilson Chandler,14,Wilson Chandler,1091640.0,NYK,2008
leeda02,David Lee,15,David Lee,990600.0,NYK,2008
collima01,Mardy Collins,16,Mardy Collins,967320.0,NYK,2008
morrira01,Randolph Morris,17,Randolph Morris,810000.0,NYK,2008
wallara01,Rasheed Wallace,1,Rasheed Wallace,12540000.0,DET,2008
billuch01,Chauncey Billups,2,Chauncey Billups,10000000.0,DET,2008
hamilri01,Richard Hamilton,3,Richard Hamilton,10000000.0,DET,2008
princta01,Tayshaun Prince,4,Tayshaun Prince,8675620.0,DET,2008
mcdyean01,Antonio McDyess,5,Antonio McDyess,6373900.0,DET,2008
johnsam01,Amir Johnson,6,Amir Johnson,3666666.0,DET,2008
dixonju01,Juan Dixon,7,Juan Dixon,2550000.0,DET,2008
hunteli01,Lindsey Hunter,8,Lindsey Hunter,2250000.0,DET,2008
herrmwa01,Walter Herrmann,9,Walter Herrmann,1944000.0,DET,2008
murraro01,Ronald Murray,10,Ronald Murray,1890000.0,DET,2008
stuckro01,Rodney Stuckey,11,Rodney Stuckey,1569600.0,DET,2008
hayesja01,Jarvis Hayes,12,Jarvis Hayes,1200000.0,DET,2008
maxieja01,Jason Maxiell,13,Jason Maxiell,1041360.0,DET,2008
afflaar01,Arron Afflalo,14,Arron Afflalo,944520.0,DET,2008
duprero01,Ronald Dupree,15,Ronald Dupree,826046.0,DET,2008
sambch01,Cheikh Samb,16,Cheikh Samb,427163.0,DET,2008
wallabe01,Ben Wallace,1,Ben Wallace,15500000.0,CLE,2008
jamesle01,LeBron James,2,LeBron James,13041250.0,CLE,2008
szczewa02,Wally Szczerbiak,3,Wally Szczerbiak,12775000.0,CLE,2008
ilgauzy01,Zydrunas Ilgauskas,4,Zydrunas Ilgauskas,10142156.0,CLE,2008
snower01,Eric Snow,5,Eric Snow,6703125.0,CLE,2008
varejan01,Anderson Varejao,6,Anderson Varejao,5356000.0,CLE,2008
smithjo02,Joe Smith,7,Joe Smith,5200000.0,CLE,2008
pavloal01,Sasha Pavlovic,8,Sasha Pavlovic,4250000.0,CLE,2008
jonesda01,Damon Jones,9,Damon Jones,4172432.0,CLE,2008
westde01,Delonte West,10,Delonte West,1889760.0,CLE,2008
brownde02,Devin Brown,11,Devin Brown,1200000.0,CLE,2008
jonesdw02,Dwayne Jones,12,Dwayne Jones,770610.0,CLE,2008
gibsoda01,Daniel Gibson,13,Daniel Gibson,687456.0,CLE,2008
dickeka01,Kaniel Dickens,14,Kaniel Dickens,264897.0,CLE,2008
thomabi01,Billy Thomas,15,Billy Thomas,264897.0,CLE,2008
onealje01,Jermaine O'Neal,1,Jermaine O'Neal,19728000.0,IND,2008
murphtr01,Troy Murphy,2,Troy Murphy,9206349.0,IND,2008
dunlemi02,Mike Dunleavy,3,Mike Dunleavy,8219008.0,IND,2008
daniema01,Marquis Daniels,4,Marquis Daniels,6373900.0,IND,2008
tinslja01,Jamaal Tinsley,5,Jamaal Tinsley,6300000.0,IND,2008
fosteje01,Jeff Foster,6,Jeff Foster,5500000.0,IND,2008
dioguik01,Ike Diogu,7,Ike Diogu,2286360.0,IND,2008
harrida01,David Harrison,8,David Harrison,1734316.0,IND,2008
grangda01,Danny Granger,9,Danny Granger,1516800.0,IND,2008
dienetr01,Travis Diener,10,Travis Diener,1500000.0,IND,2008
willish03,Shawne Williams,11,Shawne Williams,1470360.0,IND,2008
rushka01,Kareem Rush,12,Kareem Rush,854957.0,IND,2008
grahast01,Stephen Graham,13,Stephen Graham,770610.0,IND,2008
owensan01,Andre Owens,14,Andre Owens,687456.0,IND,2008
simsco01,Courtney Sims,15,Courtney Sims,112130.0,IND,2008
hughela01,Larry Hughes,1,Larry Hughes,12000084.0,CHI,2008
hinriki01,Kirk Hinrich,2,Kirk Hinrich,11250000.0,CHI,2008
nocioan01,Andres Nocioni,3,Andres Nocioni,8500000.0,CHI,2008
goodedr01,Drew Gooden,4,Drew Gooden,6453416.0,CHI,2008
gordobe01,Ben Gordon,5,Ben Gordon,4881669.0,CHI,2008
thomaty01,Tyrus Thomas,6,Tyrus Thomas,3505320.0,CHI,2008
denglu01,Luol Deng,7,Luol Deng,3320339.0,CHI,2008
duhonch01,Chris Duhon,8,Chris Duhon,3248000.0,CHI,2008
noahjo01,Joakim Noah,9,Joakim Noah,2135400.0,CHI,2008
khryavi01,Viktor Khryapa,10,Viktor Khryapa,1928598.0,CHI,2008
sefolth01,Thabo Sefolosha,11,Thabo Sefolosha,1805160.0,CHI,2008
simmoce01,Cedric Simmons,12,Cedric Simmons,1629120.0,CHI,2008
brownsh01,Shannon Brown,13,Shannon Brown,1044120.0,CHI,2008
curryja01,JamesOn Curry,14,JamesOn Curry,427163.0,CHI,2008
grayaa01,Aaron Gray,15,Aaron Gray,427163.0,CHI,2008
nichode01,Demetris Nichols,16,Demetris Nichols,427163.0,CHI,2008
gardnth01,Thomas Gardner,17,Thomas Gardner,101451.0,CHI,2008
reddmi01,Michael Redd,1,Michael Redd,14520000.0,MIL,2008
simmobo01,Bobby Simmons,2,Bobby Simmons,9280000.0,MIL,2008
willima01,Mo Williams,3,Mo Williams,7750000.0,MIL,2008
gadzuda01,Dan Gadzuric,4,Dan Gadzuric,5751130.0,MIL,2008
masonde01,Desmond Mason,5,Desmond Mason,5000000.0,MIL,2008
bogutan01,Andrew Bogut,6,Andrew Bogut,4991520.0,MIL,2008
bellch01,Charlie Bell,7,Charlie Bell,3100000.0,MIL,2008
voskuja01,Jake Voskuhl,8,Jake Voskuhl,3000000.0,MIL,2008
jianlyi01,Yi Jianlian,9,Yi Jianlian,2777760.0,MIL,2008
villach01,Charlie Villanueva,10,Charlie Villanueva,2715000.0,MIL,2008
ruffimi01,Michael Ruffin,11,Michael Ruffin,1033930.0,MIL,2008
iveyro01,Royal Ivey,12,Royal Ivey,826046.0,MIL,2008
storeaw01,Awvee Storey,13,Awvee Storey,711517.0,MIL,2008
noelda01,David Noel,14,David Noel,687456.0,MIL,2008
sessira01,Ramon Sessions,15,Ramon Sessions,427163.0,MIL,2008
lewisra02,Rashard Lewis,1,Rashard Lewis,14880000.0,ORL,2008
turkohe01,Hedo Turkoglu,2,Hedo Turkoglu,6373900.0,ORL,2008
howardw01,Dwight Howard,3,Dwight Howard,6061274.0,ORL,2008
battito01,Tony Battie,4,Tony Battie,5200000.0,ORL,2008
arroyca01,Carlos Arroyo,5,Carlos Arroyo,4100000.0,ORL,2008
garripa01,Pat Garrity,6,Pat Garrity,3818750.0,ORL,2008
doolike01,Keyon Dooling,7,Keyon Dooling,3596000.0,ORL,2008
cookbr01,Brian Cook,8,Brian Cook,3500000.0,ORL,2008
boganke01,Keith Bogans,9,Keith Bogans,2440000.0,ORL,2008
redicjj01,J.J. Redick,10,J.J. Redick,2000160.0,ORL,2008
nelsoja01,Jameer Nelson,11,Jameer Nelson,1961609.0,ORL,2008
evansma01,Maurice Evans,12,Maurice Evans,1740000.0,ORL,2008
foylead01,Adonal Foyle,13,Adonal Foyle,1219590.0,ORL,2008
augusja01,James Augustine,14,James Augustine,687456.0,ORL,2008
gortama01,Marcin Gortat,15,Marcin Gortat,427163.0,ORL,2008
outlabo01,Bo Outlaw,16,Bo Outlaw,160071.0,ORL,2008
jamisan01,Antawn Jamison,1,Antawn Jamison,16360094.0,WAS,2008
arenagi01,Gilbert Arenas,2,Gilbert Arenas,11950400.0,WAS,2008
butleca01,Caron Butler,3,Caron Butler,8218990.0,WAS,2008
thomaet01,Etan Thomas,4,Etan Thomas,6373900.0,WAS,2008
daniean01,Antonio Daniels,5,Antonio Daniels,5800000.0,WAS,2008
haywobr01,Brendan Haywood,6,Brendan Haywood,5000000.0,WAS,2008
songada01,Darius Songaila,7,Darius Songaila,3942000.0,WAS,2008
blatcan01,Andray Blatche,8,Andray Blatche,2470000.0,WAS,2008
youngni01,Nick Young,9,Nick Young,1491240.0,WAS,2008
pecheol01,Oleksiy Pecherov,10,Oleksiy Pecherov,1345800.0,WAS,2008
stevede01,DeShawn Stevenson,11,DeShawn Stevenson,1033930.0,WAS,2008
masonro01,Roger Mason,12,Roger Mason,798328.0,WAS,2008
mcguido01,Dominic McGuire,13,Dominic McGuire,427163.0,WAS,2008
wilksmi01,Mike Wilks,14,Mike Wilks,67151.0,WAS,2008
bibbymi01,Mike Bibby,1,Mike Bibby,13500000.0,ATL,2008
johnsjo02,Joe Johnson,2,Joe Johnson,13488377.0,ATL,2008
claxtsp01,Speedy Claxton,3,Speedy Claxton,6306182.0,ATL,2008
willima02,Marvin Williams,4,Marvin Williams,4466040.0,ATL,2008
pachuza01,Zaza Pachulia,5,Zaza Pachulia,4000000.0,ATL,2008
horfoal01,Al Horford,6,Al Horford,3745800.0,ATL,2008
childjo01,Josh Childress,7,Josh Childress,3631449.0,ATL,2008
smithjo03,Josh Smith,8,Josh Smith,2243543.0,ATL,2008
lawac01,Acie Law,9,Acie Law,1927080.0,ATL,2008
stoudsa01,Salim Stoudamire,10,Salim Stoudamire,783000.0,ATL,2008
jonesso01,Solomon Jones,11,Solomon Jones,729000.0,ATL,2008
westma02,Mario West,12,Mario West,427163.0,ATL,2008
richaje01,Jeremy Richardson,13,Jeremy Richardson,253499.0,ATL,2008
richaja01,Jason Richardson,1,Jason Richardson,11111110.0,CHA,2008
wallage01,Gerald Wallace,2,Gerald Wallace,9500000.0,CHA,2008
mohamna01,Nazr Mohammed,3,Nazr Mohammed,5632200.0,CHA,2008
carroma01,Matt Carroll,4,Matt Carroll,5450000.0,CHA,2008
okafoem01,Emeka Okafor,5,Emeka Okafor,5427307.0,CHA,2008
morriad01,Adam Morrison,6,Adam Morrison,3887880.0,CHA,2008
feltora01,Raymond Felton,7,Raymond Felton,3274440.0,CHA,2008
harriot01,Othella Harrington,8,Othella Harrington,2376000.0,CHA,2008
mayse01,Sean May,9,Sean May,1862160.0,CHA,2008
anderde01,Derek Anderson,10,Derek Anderson,1219590.0,CHA,2008
mcinnje01,Jeff McInnis,11,Jeff McInnis,1219590.0,CHA,2008
dudleja01,Jared Dudley,12,Jared Dudley,1137000.0,CHA,2008
holliry01,Ryan Hollins,13,Ryan Hollins,687456.0,CHA,2008
boykiea01,Earl Boykins,14,Earl Boykins,533572.0,CHA,2008
davidje01,Jermareo Davidson,15,Jermareo Davidson,427163.0,CHA,2008
mariosh01,Shawn Marion,1,Shawn Marion,16440000.0,MIA,2008
wadedw01,Dwyane Wade,2,Dwyane Wade,13041250.0,MIA,2008
willija02,Jason Williams,3,Jason Williams,8937500.0,MIA,2008
blounma01,Mark Blount,4,Mark Blount,7901040.0,MIA,2008
davisri01,Ricky Davis,5,Ricky Davis,6819000.0,MIA,2008
hasleud01,Udonis Haslem,6,Udonis Haslem,6050000.0,MIA,2008
banksma01,Marcus Banks,7,Marcus Banks,3966207.0,MIA,2008
mournal01,Alonzo Mourning,8,Alonzo Mourning,2762500.0,MIA,2008
parkesm01,Smush Parker,9,Smush Parker,2250000.0,MIA,2008
wrighdo01,Dorell Wright,10,Dorell Wright,2040746.0,MIA,2008
cookda02,Daequan Cook,11,Daequan Cook,1184400.0,MIA,2008
barroea01,Earl Barron,12,Earl Barron,973328.0,MIA,2008
johnsal01,Alexander Johnson,13,Alexander Johnson,687456.0,MIA,2008
quinnch01,Chris Quinn,14,Chris Quinn,687456.0,MIA,2008
anthojo01,Joel Anthony,15,Joel Anthony,427163.0,MIA,2008
hardaan01,Anfernee Hardaway,16,Anfernee Hardaway,320142.0,MIA,2008
jackslu02,Luke Jackson,17,Luke Jackson,279415.0,MIA,2008
kirilan01,Andrei Kirilenko,1,Andrei Kirilenko,13735000.0,UTA,2008
boozeca01,Carlos Boozer,2,Carlos Boozer,11260483.0,UTA,2008
okurme01,Mehmet Okur,3,Mehmet Okur,8500000.0,UTA,2008
fishede01,Derek Fisher,4,Derek Fisher,6373900.0,UTA,2008
harprma01,Matt Harpring,5,Matt Harpring,6000000.0,UTA,2008
korveky01,Kyle Korver,6,Kyle Korver,4400000.0,UTA,2008
willide01,Deron Williams,7,Deron Williams,4010640.0,UTA,2008
collija03,Jarron Collins,8,Jarron Collins,2350000.0,UTA,2008
hartja01,Jason Hart,9,Jason Hart,2300000.0,UTA,2008
brewero02,Ronnie Brewer,10,Ronnie Brewer,1715040.0,UTA,2008
pricero01,Ronnie Price,11,Ronnie Price,1100000.0,UTA,2008
almonmo01,Morris Almond,12,Morris Almond,1005960.0,UTA,2008
milescj01,C.J. Miles,13,C.J. Miles,770610.0,UTA,2008
fesenky01,Kyrylo Fesenko,14,Kyrylo Fesenko,750000.0,UTA,2008
millspa01,Paul Millsap,15,Paul Millsap,687456.0,UTA,2008
iversal01,Allen Iverson,1,Allen Iverson,19012500.0,DEN,2008
martike01,Kenyon Martin,2,Kenyon Martin,13250000.0,DEN,2008
anthoca01,Carmelo Anthony,3,Carmelo Anthony,13041250.0,DEN,2008
cambyma01,Marcus Camby,4,Marcus Camby,11250000.0,DEN,2008
hilarne01,Nene,5,Nene,8840000.0,DEN,2008
najered01,Eduardo Najera,6,Eduardo Najera,4952380.0,DEN,2008
huntest01,Steven Hunter,7,Steven Hunter,3248000.0,DEN,2008
atkinch01,Chucky Atkins,8,Chucky Atkins,3000000.0,DEN,2008
smithjr01,J.R. Smith,9,J.R. Smith,2134067.0,DEN,2008
cartean01,Anthony Carter,10,Anthony Carter,1103225.0,DEN,2008
kleizli01,Linas Kleiza,11,Linas Kleiza,1011360.0,DEN,2008
diawaya01,Yakhouba Diawara,12,Yakhouba Diawara,687456.0,DEN,2008
jonesbo02,Bobby Jones,13,Bobby Jones,687456.0,DEN,2008
greenta01,Taurean Green,14,Taurean Green,427163.0,DEN,2008
wilksmi01,Mike Wilks,15,Mike Wilks,162281.0,DEN,2008
mccoyje01,Jelani McCoy,16,Jelani McCoy,151089.0,DEN,2008
francst01,Steve Francis,1,Steve Francis,15070000.0,POR,2008
lafrera01,Raef LaFrentz,2,Raef LaFrentz,12440787.0,POR,2008
milesda01,Darius Miles,3,Darius Miles,8250000.0,POR,2008
przybjo01,Joel Przybilla,4,Joel Przybilla,5762575.0,POR,2008
odengr01,Greg Oden,5,Greg Oden,4662000.0,POR,2008
aldrila01,LaMarcus Aldridge,6,LaMarcus Aldridge,4329360.0,POR,2008
blakest01,Steve Blake,7,Steve Blake,4250000.0,POR,2008
outlatr01,Travis Outlaw,8,Travis Outlaw,4000000.0,POR,2008
webstma02,Martell Webster,9,Martell Webster,2974080.0,POR,2008
jonesja02,James Jones,10,James Jones,2900000.0,POR,2008
roybr01,Brandon Roy,11,Brandon Roy,2883120.0,POR,2008
fryech01,Channing Frye,12,Channing Frye,2487240.0,POR,2008
jackja01,Jarrett Jack,13,Jarrett Jack,1217400.0,POR,2008
rodrise01,Sergio Rodriguez,14,Sergio Rodriguez,817000.0,POR,2008
wafervo01,Von Wafer,15,Von Wafer,770610.0,POR,2008
mcrobjo01,Josh McRoberts,16,Josh McRoberts,427163.0,POR,2008
ratlith01,Theo Ratliff,1,Theo Ratliff,11666666.0,MIN,2008
walkean02,Antoine Walker,2,Antoine Walker,8329640.0,MIN,2008
howarju01,Juwan Howard,3,Juwan Howard,6883800.0,MIN,2008
jaricma01,Marko Jaric,4,Marko Jaric,6050000.0,MIN,2008
hudsotr01,Troy Hudson,5,Troy Hudson,5953000.0,MIN,2008
buckngr01,Greg Buckner,6,Greg Buckner,3750000.0,MIN,2008
doleami01,Michael Doleac,7,Michael Doleac,3120000.0,MIN,2008
griffed01,Eddie Griffin,8,Eddie Griffin,2900000.0,MIN,2008
foyera01,Randy Foye,9,Randy Foye,2631840.0,MIN,2008
telfase01,Sebastian Telfair,10,Sebastian Telfair,2562426.0,MIN,2008
breweco01,Corey Brewer,11,Corey Brewer,2535720.0,MIN,2008
jeffeal01,Al Jefferson,12,Al Jefferson,2480885.0,MIN,2008
madsema01,Mark Madsen,13,Mark Madsen,2420000.0,MIN,2008
snydeki01,Kirk Snyder,14,Kirk Snyder,2358433.0,MIN,2008
mccanra01,Rashad McCants,15,Rashad McCants,1769160.0,MIN,2008
udrihbe01,Beno Udrih,16,Beno Udrih,1747096.0,MIN,2008
gomesry01,Ryan Gomes,17,Ryan Gomes,770610.0,MIN,2008
smithcr01,Craig Smith,18,Craig Smith,687456.0,MIN,2008
richach01,Chris Richard,19,Chris Richard,427163.0,MIN,2008
ridnolu01,Luke Ridnour,1,Luke Ridnour,6500000.0,SEA,2008
wilcoch01,Chris Wilcox,2,Chris Wilcox,6500000.0,SEA,2008
marshdo01,Donyell Marshall,3,Donyell Marshall,6016965.0,SEA,2008
watsoea01,Earl Watson,4,Earl Watson,5800000.0,SEA,2008
collini01,Nick Collison,5,Nick Collison,5750000.0,SEA,2008
barrybr01,Brent Barry,6,Brent Barry,5544370.0,SEA,2008
duranke01,Kevin Durant,7,Kevin Durant,4171200.0,SEA,2008
newblir01,Ira Newble,8,Ira Newble,3441900.0,SEA,2008
greenje02,Jeff Green,9,Jeff Green,3058200.0,SEA,2008
elsonfr01,Francisco Elson,10,Francisco Elson,3000000.0,SEA,2008
wilkida02,Damien Wilkins,11,Damien Wilkins,2900000.0,SEA,2008
swiftro01,Robert Swift,12,Robert Swift,2601113.0,SEA,2008
senesa01,Mouhamed Sene,13,Mouhamed Sene,2105520.0,SEA,2008
griffad01,Adrian Griffin,14,Adrian Griffin,1593000.0,SEA,2008
petrojo01,Johan Petro,15,Johan Petro,1077120.0,SEA,2008
gelabmi01,Mickael Gelabale,16,Mickael Gelabale,802000.0,SEA,2008
bryanko01,Kobe Bryant,1,Kobe Bryant,19490625.0,LAL,2008
gasolpa01,Pau Gasol,2,Pau Gasol,13735000.0,LAL,2008
odomla01,Lamar Odom,3,Lamar Odom,13248596.0,LAL,2008
radmavl01,Vladimir Radmanovic,4,Vladimir Radmanovic,5632200.0,LAL,2008
fishede01,Derek Fisher,5,Derek Fisher,4350000.0,LAL,2008
waltolu01,Luke Walton,6,Luke Walton,4000000.0,LAL,2008
arizatr01,Trevor Ariza,7,Trevor Ariza,3100000.0,LAL,2008
mihmch01,Chris Mihm,8,Chris Mihm,2500000.0,LAL,2008
bynuman01,Andrew Bynum,9,Andrew Bynum,2172000.0,LAL,2008
vujacsa01,Sasha Vujacic,10,Sasha Vujacic,1756951.0,LAL,2008
farmajo01,Jordan Farmar,11,Jordan Farmar,1009560.0,LAL,2008
johnsma02,Magic Johnson,12,Magic Johnson,1000000.0,LAL,2008
turiaro01,Ronny Turiaf,13,Ronny Turiaf,770610.0,LAL,2008
mbengdj01,Didier Ilunga-Mbenga,14,Didier Ilunga-Mbenga,434091.0,LAL,2008
karlco01,Coby Karl,15,Coby Karl,427163.0,LAL,2008
onealsh01,Shaquille O'Neal,1,Shaquille O'Neal,20000000.0,PHO,2008
stoudam01,Amar'e Stoudemire,2,Amar'e Stoudemire,13762775.0,PHO,2008
nashst01,Steve Nash,3,Steve Nash,11375000.0,PHO,2008
diawbo01,Boris Diaw,4,Boris Diaw,9000000.0,PHO,2008
barbole01,Leandro Barbosa,5,Leandro Barbosa,5600000.0,PHO,2008
bellra01,Raja Bell,6,Raja Bell,4750000.0,PHO,2008
hillgr01,Grant Hill,7,Grant Hill,1830000.0,PHO,2008
piatker01,Eric Piatkowski,8,Eric Piatkowski,1219590.0,PHO,2008
skinnbr01,Brian Skinner,9,Brian Skinner,1108718.0,PHO,2008
marksse01,Sean Marks,10,Sean Marks,1033930.0,PHO,2008
tuckeal02,Alando Tucker,11,Alando Tucker,931920.0,PHO,2008
strawdj01,D.J. Strawberry,12,D.J. Strawberry,427163.0,PHO,2008
johnsli01,Linton Johnson,13,Linton Johnson,283953.0,PHO,2008
