Game_ID,Date,Start_Time_ET,Visitor_Team_Name,Visitor_Team_ID,Visitor_PTS,Home_Team_Name,Home_Team_ID,Home_PTS,Box_Score_Link,Arena,Attendance,Notes,Season_End_Year,Home_Win,Point_Differential,Game_Duration
202106290ATL,2021-06-29,8:30p,Milwaukee Bucks,MIL,88,Atlanta Hawks,ATL,110,/boxscores/202106290ATL.html,State Farm Arena,16478.0,,2021,1,22,2:20
202106300LAC,2021-06-30,9:00p,Phoenix Suns,PHO,130,Los Angeles Clippers,LAC,103,/boxscores/202106300LAC.html,STAPLES Center,18495.0,,2021,0,-27,2:30
202103010ORL,2021-03-01,7:00p,Dallas Mavericks,DAL,130,Orlando Magic,ORL,124,/boxscores/202103010ORL.html,Amway Center,3766.0,,2021,0,-6,2:05
202103010PHI,2021-03-01,7:00p,Indiana Pacers,IND,114,Philadelphia 76ers,PHI,130,/boxscores/202103010PHI.html,Wells Fargo Center,0.0,,2021,1,16,2:06
202103010CHI,2021-03-01,8:00p,Denver Nuggets,DEN,118,Chicago Bulls,CHI,112,/boxscores/202103010CHI.html,United Center,0.0,,2021,0,-6,2:10
202103010NOP,2021-03-01,8:00p,Utah Jazz,UTA,124,New Orleans Pelicans,NOP,129,/boxscores/202103010NOP.html,Smoothie King Center,2700.0,,2021,1,5,2:17
202103010SAS,2021-03-01,8:30p,Brooklyn Nets,BRK,124,San Antonio Spurs,SAS,113,/boxscores/202103010SAS.html,AT&T Center,0.0,OT,2021,0,-11,2:15
202103010HOU,2021-03-01,9:00p,Cleveland Cavaliers,CLE,101,Houston Rockets,HOU,90,/boxscores/202103010HOU.html,Toyota Center,3046.0,,2021,0,-11,2:11
202103010POR,2021-03-01,10:30p,Charlotte Hornets,CHO,111,Portland Trail Blazers,POR,123,/boxscores/202103010POR.html,Moda Center,0.0,,2021,1,12,1:59
202103020WAS,2021-03-02,7:00p,Memphis Grizzlies,MEM,125,Washington Wizards,WAS,111,/boxscores/202103020WAS.html,Capital One Arena,0.0,,2021,0,-14,2:12
202103020BOS,2021-03-02,7:30p,Los Angeles Clippers,LAC,112,Boston Celtics,BOS,117,/boxscores/202103020BOS.html,TD Garden,0.0,,2021,1,5,2:22
202103020MIA,2021-03-02,7:30p,Atlanta Hawks,ATL,94,Miami Heat,MIA,80,/boxscores/202103020MIA.html,AmericanAirlines Arena,0.0,,2021,0,-14,2:11
202103020SAS,2021-03-02,8:30p,New York Knicks,NYK,93,San Antonio Spurs,SAS,119,/boxscores/202103020SAS.html,AT&T Center,0.0,,2021,1,26,2:03
202103020MIL,2021-03-02,9:00p,Denver Nuggets,DEN,128,Milwaukee Bucks,MIL,97,/boxscores/202103020MIL.html,Fiserv Forum,1800.0,,2021,0,-31,2:09
202103020LAL,2021-03-02,10:00p,Phoenix Suns,PHO,114,Los Angeles Lakers,LAL,104,/boxscores/202103020LAL.html,STAPLES Center,0.0,,2021,0,-10,2:26
202103030CLE,2021-03-03,7:00p,Indiana Pacers,IND,114,Cleveland Cavaliers,CLE,111,/boxscores/202103030CLE.html,Rocket Mortgage Fieldhouse,2720.0,,2021,0,-3,2:15
202103030PHI,2021-03-03,7:00p,Utah Jazz,UTA,123,Philadelphia 76ers,PHI,131,/boxscores/202103030PHI.html,Wells Fargo Center,0.0,OT,2021,1,8,2:34
202103030TOR,2021-03-03,7:00p,Detroit Pistons,DET,129,Toronto Raptors,TOR,105,/boxscores/202103030TOR.html,Amalie Arena,0.0,,2021,0,-24,2:18
202103030HOU,2021-03-03,7:30p,Brooklyn Nets,BRK,132,Houston Rockets,HOU,114,/boxscores/202103030HOU.html,Toyota Center,3615.0,,2021,0,-18,2:16
202103030MIN,2021-03-03,8:00p,Charlotte Hornets,CHO,135,Minnesota Timberwolves,MIN,102,/boxscores/202103030MIN.html,Target Center,0.0,,2021,0,-33,2:07
202103030NOP,2021-03-03,8:00p,Chicago Bulls,CHI,128,New Orleans Pelicans,NOP,124,/boxscores/202103030NOP.html,Smoothie King Center,2700.0,,2021,0,-4,2:19
202103030ORL,2021-03-03,8:00p,Atlanta Hawks,ATL,115,Orlando Magic,ORL,112,/boxscores/202103030ORL.html,Amway Center,3969.0,,2021,0,-3,2:18
202103030DAL,2021-03-03,8:30p,Oklahoma City Thunder,OKC,78,Dallas Mavericks,DAL,87,/boxscores/202103030DAL.html,American Airlines Center,3508.0,,2021,1,9,2:06
202103030POR,2021-03-03,10:00p,Golden State Warriors,GSW,106,Portland Trail Blazers,POR,108,/boxscores/202103030POR.html,Moda Center,0.0,,2021,1,2,2:13
202103030SAC,2021-03-03,10:00p,Los Angeles Lakers,LAL,120,Sacramento Kings,SAC,123,/boxscores/202103030SAC.html,Golden 1 Center,0.0,,2021,1,3,2:18
202103040BOS,2021-03-04,7:00p,Toronto Raptors,TOR,125,Boston Celtics,BOS,132,/boxscores/202103040BOS.html,TD Garden,0.0,,2021,1,7,2:16
202103040WAS,2021-03-04,7:00p,Los Angeles Clippers,LAC,117,Washington Wizards,WAS,119,/boxscores/202103040WAS.html,Capital One Arena,0.0,,2021,1,2,2:28
202103040NYK,2021-03-04,7:30p,Detroit Pistons,DET,104,New York Knicks,NYK,114,/boxscores/202103040NYK.html,Madison Square Garden (IV),1981.0,,2021,1,10,2:04
202103040IND,2021-03-04,8:00p,Denver Nuggets,DEN,113,Indiana Pacers,IND,103,/boxscores/202103040IND.html,Bankers Life Fieldhouse,0.0,,2021,0,-10,2:05
202103040MEM,2021-03-04,8:00p,Milwaukee Bucks,MIL,112,Memphis Grizzlies,MEM,111,/boxscores/202103040MEM.html,FedEx Forum,1961.0,,2021,0,-1,2:20
202103040NOP,2021-03-04,8:30p,Miami Heat,MIA,103,New Orleans Pelicans,NOP,93,/boxscores/202103040NOP.html,Smoothie King Center,2700.0,,2021,0,-10,2:18
202103040SAS,2021-03-04,9:00p,Oklahoma City Thunder,OKC,107,San Antonio Spurs,SAS,102,/boxscores/202103040SAS.html,AT&T Center,1000.0,,2021,0,-5,2:07
202103040PHO,2021-03-04,10:00p,Golden State Warriors,GSW,98,Phoenix Suns,PHO,120,/boxscores/202103040PHO.html,Phoenix Suns Arena,3233.0,,2021,1,22,1:59
202103040POR,2021-03-04,10:00p,Sacramento Kings,SAC,119,Portland Trail Blazers,POR,123,/boxscores/202103040POR.html,Moda Center,0.0,,2021,1,4,2:27
202103100MEM,2021-03-10,8:00p,Washington Wizards,WAS,112,Memphis Grizzlies,MEM,127,/boxscores/202103100MEM.html,FedEx Forum,1912.0,,2021,1,15,2:14
202103100DAL,2021-03-10,8:30p,San Antonio Spurs,SAS,104,Dallas Mavericks,DAL,115,/boxscores/202103100DAL.html,American Airlines Center,3813.0,,2021,1,11,2:13
202103110CHO,2021-03-11,7:00p,Detroit Pistons,DET,102,Charlotte Hornets,CHO,105,/boxscores/202103110CHO.html,Spectrum Center,0.0,,2021,1,3,2:08
202103110BRK,2021-03-11,7:30p,Boston Celtics,BOS,109,Brooklyn Nets,BRK,121,/boxscores/202103110BRK.html,Barclays Center,1374.0,,2021,1,12,2:21
202103110TOR,2021-03-11,7:30p,Atlanta Hawks,ATL,121,Toronto Raptors,TOR,120,/boxscores/202103110TOR.html,Amalie Arena,0.0,,2021,0,-1,2:25
202103110CHI,2021-03-11,8:00p,Philadelphia 76ers,PHI,127,Chicago Bulls,CHI,105,/boxscores/202103110CHI.html,United Center,0.0,,2021,0,-22,2:01
202103110MIA,2021-03-11,8:00p,Orlando Magic,ORL,103,Miami Heat,MIA,111,/boxscores/202103110MIA.html,AmericanAirlines Arena,0.0,,2021,1,8,2:07
202103110MIL,2021-03-11,8:00p,New York Knicks,NYK,101,Milwaukee Bucks,MIL,134,/boxscores/202103110MIL.html,Fiserv Forum,1800.0,,2021,1,33,2:06
202103110NOP,2021-03-11,8:00p,Minnesota Timberwolves,MIN,135,New Orleans Pelicans,NOP,105,/boxscores/202103110NOP.html,Smoothie King Center,3700.0,,2021,0,-30,2:13
202103110OKC,2021-03-11,9:00p,Dallas Mavericks,DAL,108,Oklahoma City Thunder,OKC,116,/boxscores/202103110OKC.html,Chesapeake Energy Arena,0.0,,2021,1,8,2:17
202103110LAC,2021-03-11,10:00p,Golden State Warriors,GSW,104,Los Angeles Clippers,LAC,130,/boxscores/202103110LAC.html,STAPLES Center,0.0,,2021,1,26,2:15
202103110POR,2021-03-11,10:00p,Phoenix Suns,PHO,127,Portland Trail Blazers,POR,121,/boxscores/202103110POR.html,Moda Center,0.0,,2021,0,-6,2:06
202103110SAC,2021-03-11,10:00p,Houston Rockets,HOU,105,Sacramento Kings,SAC,125,/boxscores/202103110SAC.html,Golden 1 Center,0.0,,2021,1,20,2:14
202103120MEM,2021-03-12,8:00p,Denver Nuggets,DEN,103,Memphis Grizzlies,MEM,102,/boxscores/202103120MEM.html,FedEx Forum,2160.0,,2021,0,-1,2:02
202103120NOP,2021-03-12,8:00p,Cleveland Cavaliers,CLE,82,New Orleans Pelicans,NOP,116,/boxscores/202103120NOP.html,Smoothie King Center,3700.0,,2021,1,34,2:01
202103120WAS,2021-03-12,8:00p,Philadelphia 76ers,PHI,127,Washington Wizards,WAS,101,/boxscores/202103120WAS.html,Capital One Arena,0.0,,2021,0,-26,2:03
202103120CHI,2021-03-12,9:00p,Miami Heat,MIA,101,Chicago Bulls,CHI,90,/boxscores/202103120CHI.html,United Center,0.0,,2021,0,-11,2:00
202103120SAS,2021-03-12,9:00p,Orlando Magic,ORL,77,San Antonio Spurs,SAS,104,/boxscores/202103120SAS.html,AT&T Center,3241.0,,2021,1,27,2:02
202103120UTA,2021-03-12,10:00p,Houston Rockets,HOU,99,Utah Jazz,UTA,114,/boxscores/202103120UTA.html,Vivint Smart Home Arena,5546.0,,2021,1,15,2:14
202103120LAL,2021-03-12,10:30p,Indiana Pacers,IND,100,Los Angeles Lakers,LAL,105,/boxscores/202103120LAL.html,STAPLES Center,0.0,,2021,1,5,2:20
202103130OKC,2021-03-13,2:00p,New York Knicks,NYK,119,Oklahoma City Thunder,OKC,97,/boxscores/202103130OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-22,2:07
202103130BRK,2021-03-13,7:00p,Detroit Pistons,DET,95,Brooklyn Nets,BRK,100,/boxscores/202103130BRK.html,Barclays Center,1364.0,,2021,1,5,2:11
202103130CHO,2021-03-13,7:00p,Toronto Raptors,TOR,104,Charlotte Hornets,CHO,114,/boxscores/202103130CHO.html,Spectrum Center,2861.0,,2021,1,10,2:17
202103130WAS,2021-03-13,7:00p,Milwaukee Bucks,MIL,125,Washington Wizards,WAS,119,/boxscores/202103130WAS.html,Capital One Arena,0.0,,2021,0,-6,2:15
202103130ATL,2021-03-13,7:30p,Sacramento Kings,SAC,106,Atlanta Hawks,ATL,121,/boxscores/202103130ATL.html,State Farm Arena,2347.0,,2021,1,15,2:14
202103130MIN,2021-03-13,8:00p,Portland Trail Blazers,POR,125,Minnesota Timberwolves,MIN,121,/boxscores/202103130MIN.html,Target Center,0.0,,2021,0,-4,2:27
202103130DEN,2021-03-13,10:00p,Dallas Mavericks,DAL,116,Denver Nuggets,DEN,103,/boxscores/202103130DEN.html,Ball Arena,0.0,,2021,0,-13,2:11
202103130PHO,2021-03-13,10:00p,Indiana Pacers,IND,122,Phoenix Suns,PHO,111,/boxscores/202103130PHO.html,Phoenix Suns Arena,3166.0,,2021,0,-11,2:03
202103140OKC,2021-03-14,2:00p,Memphis Grizzlies,MEM,122,Oklahoma City Thunder,OKC,128,/boxscores/202103140OKC.html,Chesapeake Energy Arena,0.0,,2021,1,6,2:16
202103140GSW,2021-03-14,4:00p,Utah Jazz,UTA,119,Golden State Warriors,GSW,131,/boxscores/202103140GSW.html,Chase Center,0.0,,2021,1,12,2:15
202103140PHI,2021-03-14,6:30p,San Antonio Spurs,SAS,99,Philadelphia 76ers,PHI,134,/boxscores/202103140PHI.html,Wells Fargo Center,3071.0,,2021,1,35,2:08
202103140ORL,2021-03-14,7:00p,Miami Heat,MIA,102,Orlando Magic,ORL,97,/boxscores/202103140ORL.html,Amway Center,3264.0,,2021,0,-5,2:07
202103140ATL,2021-03-14,7:30p,Cleveland Cavaliers,CLE,82,Atlanta Hawks,ATL,100,/boxscores/202103140ATL.html,State Farm Arena,2322.0,,2021,1,18,2:10
202103140HOU,2021-03-14,8:00p,Boston Celtics,BOS,134,Houston Rockets,HOU,107,/boxscores/202103140HOU.html,Toyota Center,3264.0,,2021,0,-27,2:07
202103140MIN,2021-03-14,8:00p,Portland Trail Blazers,POR,112,Minnesota Timberwolves,MIN,114,/boxscores/202103140MIN.html,Target Center,0.0,,2021,1,2,2:23
202103140CHI,2021-03-14,9:00p,Toronto Raptors,TOR,95,Chicago Bulls,CHI,118,/boxscores/202103140CHI.html,United Center,0.0,,2021,1,23,2:08
202103140NOP,2021-03-14,9:00p,Los Angeles Clippers,LAC,115,New Orleans Pelicans,NOP,135,/boxscores/202103140NOP.html,Smoothie King Center,3700.0,,2021,1,20,2:09
202103150CHO,2021-03-15,7:00p,Sacramento Kings,SAC,116,Charlotte Hornets,CHO,122,/boxscores/202103150CHO.html,Spectrum Center,2861.0,,2021,1,6,2:15
202103150WAS,2021-03-15,7:00p,Milwaukee Bucks,MIL,133,Washington Wizards,WAS,122,/boxscores/202103150WAS.html,Capital One Arena,0.0,,2021,0,-11,2:10
202103150BRK,2021-03-15,8:00p,New York Knicks,NYK,112,Brooklyn Nets,BRK,117,/boxscores/202103150BRK.html,Barclays Center,1637.0,,2021,1,5,2:30
202103150DET,2021-03-15,8:00p,San Antonio Spurs,SAS,109,Detroit Pistons,DET,99,/boxscores/202103150DET.html,Little Caesars Arena,0.0,,2021,0,-10,2:00
202103150DAL,2021-03-15,9:00p,Los Angeles Clippers,LAC,109,Dallas Mavericks,DAL,99,/boxscores/202103150DAL.html,American Airlines Center,3945.0,,2021,0,-10,1:59
202103150DEN,2021-03-15,10:00p,Indiana Pacers,IND,106,Denver Nuggets,DEN,121,/boxscores/202103150DEN.html,Ball Arena,0.0,,2021,1,15,2:09
202103150PHO,2021-03-15,10:00p,Memphis Grizzlies,MEM,99,Phoenix Suns,PHO,122,/boxscores/202103150PHO.html,Phoenix Suns Arena,3188.0,,2021,1,23,2:01
202103150GSW,2021-03-15,10:30p,Los Angeles Lakers,LAL,128,Golden State Warriors,GSW,97,/boxscores/202103150GSW.html,Chase Center,0.0,,2021,0,-31,2:18
202103160BOS,2021-03-16,7:30p,Utah Jazz,UTA,117,Boston Celtics,BOS,109,/boxscores/202103160BOS.html,TD Garden,0.0,,2021,0,-8,2:16
202103160CHI,2021-03-16,8:00p,Oklahoma City Thunder,OKC,102,Chicago Bulls,CHI,123,/boxscores/202103160CHI.html,United Center,0.0,,2021,1,21,2:04
202103160HOU,2021-03-16,8:00p,Atlanta Hawks,ATL,119,Houston Rockets,HOU,107,/boxscores/202103160HOU.html,Toyota Center,3069.0,,2021,0,-12,1:59
202103160MIA,2021-03-16,8:00p,Cleveland Cavaliers,CLE,98,Miami Heat,MIA,113,/boxscores/202103160MIA.html,AmericanAirlines Arena,0.0,,2021,1,15,2:08
202103160PHI,2021-03-16,8:00p,New York Knicks,NYK,96,Philadelphia 76ers,PHI,99,/boxscores/202103160PHI.html,Wells Fargo Center,3071.0,,2021,1,3,2:18
202103160POR,2021-03-16,10:00p,New Orleans Pelicans,NOP,124,Portland Trail Blazers,POR,125,/boxscores/202103160POR.html,Moda Center,0.0,,2021,1,1,2:23
202103160LAL,2021-03-16,10:30p,Minnesota Timberwolves,MIN,121,Los Angeles Lakers,LAL,137,/boxscores/202103160LAL.html,STAPLES Center,0.0,,2021,1,16,2:12
202103170DET,2021-03-17,7:00p,Toronto Raptors,TOR,112,Detroit Pistons,DET,116,/boxscores/202103170DET.html,Little Caesars Arena,750.0,,2021,1,4,2:34
202103170IND,2021-03-17,7:00p,Brooklyn Nets,BRK,124,Indiana Pacers,IND,115,/boxscores/202103170IND.html,Bankers Life Fieldhouse,0.0,,2021,0,-9,2:26
202103170PHI,2021-03-17,7:00p,Milwaukee Bucks,MIL,109,Philadelphia 76ers,PHI,105,/boxscores/202103170PHI.html,Wells Fargo Center,3071.0,OT,2021,0,-4,2:37
202103170WAS,2021-03-17,7:00p,Sacramento Kings,SAC,121,Washington Wizards,WAS,119,/boxscores/202103170WAS.html,Capital One Arena,0.0,,2021,0,-2,2:22
202103170CHI,2021-03-17,8:00p,San Antonio Spurs,SAS,106,Chicago Bulls,CHI,99,/boxscores/202103170CHI.html,United Center,0.0,,2021,0,-7,2:09
202103170CLE,2021-03-17,8:00p,Boston Celtics,BOS,110,Cleveland Cavaliers,CLE,117,/boxscores/202103170CLE.html,Rocket Mortgage Fieldhouse,4100.0,,2021,1,7,2:20
202103170HOU,2021-03-17,8:00p,Golden State Warriors,GSW,108,Houston Rockets,HOU,94,/boxscores/202103170HOU.html,Toyota Center,3259.0,,2021,0,-14,2:10
202103170DEN,2021-03-17,9:00p,Charlotte Hornets,CHO,104,Denver Nuggets,DEN,129,/boxscores/202103170DEN.html,Ball Arena,0.0,,2021,1,25,2:01
202103170MEM,2021-03-17,9:00p,Miami Heat,MIA,85,Memphis Grizzlies,MEM,89,/boxscores/202103170MEM.html,FedEx Forum,2217.0,,2021,1,4,2:16
202103170DAL,2021-03-17,9:30p,Los Angeles Clippers,LAC,89,Dallas Mavericks,DAL,105,/boxscores/202103170DAL.html,American Airlines Center,3975.0,,2021,1,16,2:15
202103180WAS,2021-03-18,7:00p,Utah Jazz,UTA,122,Washington Wizards,WAS,131,/boxscores/202103180WAS.html,Capital One Arena,0.0,,2021,1,9,2:23
202103180ATL,2021-03-18,7:30p,Oklahoma City Thunder,OKC,93,Atlanta Hawks,ATL,116,/boxscores/202103180ATL.html,State Farm Arena,2621.0,,2021,1,23,1:58
202103180NYK,2021-03-18,7:30p,Orlando Magic,ORL,93,New York Knicks,NYK,94,/boxscores/202103180NYK.html,Madison Square Garden (IV),1531.0,,2021,1,1,2:04
202103180PHO,2021-03-18,10:00p,Minnesota Timberwolves,MIN,123,Phoenix Suns,PHO,119,/boxscores/202103180PHO.html,Phoenix Suns Arena,3172.0,,2021,0,-4,2:16
202103180POR,2021-03-18,10:00p,New Orleans Pelicans,NOP,93,Portland Trail Blazers,POR,101,/boxscores/202103180POR.html,Moda Center,0.0,,2021,1,8,2:14
202103180LAL,2021-03-18,10:30p,Charlotte Hornets,CHO,105,Los Angeles Lakers,LAL,116,/boxscores/202103180LAL.html,STAPLES Center,0.0,,2021,1,11,2:17
202103190BOS,2021-03-19,7:30p,Sacramento Kings,SAC,107,Boston Celtics,BOS,96,/boxscores/202103190BOS.html,TD Garden,0.0,,2021,0,-11,2:05
202103190CLE,2021-03-19,7:30p,San Antonio Spurs,SAS,116,Cleveland Cavaliers,CLE,110,/boxscores/202103190CLE.html,Rocket Mortgage Fieldhouse,0.0,,2021,0,-6,2:21
202103190HOU,2021-03-19,8:00p,Detroit Pistons,DET,113,Houston Rockets,HOU,100,/boxscores/202103190HOU.html,Toyota Center,3061.0,,2021,0,-13,2:06
202103190MEM,2021-03-19,8:00p,Golden State Warriors,GSW,116,Memphis Grizzlies,MEM,103,/boxscores/202103190MEM.html,FedEx Forum,2716.0,,2021,0,-13,2:13
202103190MIA,2021-03-19,8:00p,Indiana Pacers,IND,137,Miami Heat,MIA,110,/boxscores/202103190MIA.html,AmericanAirlines Arena,0.0,,2021,0,-27,2:07
202103190ORL,2021-03-19,8:00p,Brooklyn Nets,BRK,113,Orlando Magic,ORL,121,/boxscores/202103190ORL.html,Amway Center,3665.0,,2021,1,8,2:03
202103190TOR,2021-03-19,8:00p,Utah Jazz,UTA,115,Toronto Raptors,TOR,112,/boxscores/202103190TOR.html,Amalie Arena,0.0,,2021,0,-3,2:24
202103190DEN,2021-03-19,9:00p,Chicago Bulls,CHI,127,Denver Nuggets,DEN,131,/boxscores/202103190DEN.html,Ball Arena,0.0,OT,2021,1,4,2:31
202103190PHO,2021-03-19,10:00p,Minnesota Timberwolves,MIN,101,Phoenix Suns,PHO,113,/boxscores/202103190PHO.html,Phoenix Suns Arena,3124.0,,2021,1,12,
202103190POR,2021-03-19,10:00p,Dallas Mavericks,DAL,119,Portland Trail Blazers,POR,125,/boxscores/202103190POR.html,Moda Center,0.0,,2021,1,6,2:07
202103200LAL,2021-03-20,3:30p,Atlanta Hawks,ATL,99,Los Angeles Lakers,LAL,94,/boxscores/202103200LAL.html,STAPLES Center,0.0,,2021,0,-5,2:09
202103200MEM,2021-03-20,8:00p,Golden State Warriors,GSW,103,Memphis Grizzlies,MEM,111,/boxscores/202103200MEM.html,FedEx Forum,0.0,,2021,1,8,2:17
202103200PHI,2021-03-20,8:00p,Sacramento Kings,SAC,105,Philadelphia 76ers,PHI,129,/boxscores/202103200PHI.html,Wells Fargo Center,3071.0,,2021,1,24,2:10
202103200MIL,2021-03-20,9:00p,San Antonio Spurs,SAS,113,Milwaukee Bucks,MIL,120,/boxscores/202103200MIL.html,Fiserv Forum,3280.0,,2021,1,7,2:05
202103200LAC,2021-03-20,10:00p,Charlotte Hornets,CHO,98,Los Angeles Clippers,LAC,125,/boxscores/202103200LAC.html,STAPLES Center,0.0,,2021,1,27,2:10
202103210MIA,2021-03-21,1:00p,Indiana Pacers,IND,109,Miami Heat,MIA,106,/boxscores/202103210MIA.html,AmericanAirlines Arena,0.0,OT,2021,0,-3,2:27
202103210HOU,2021-03-21,2:00p,Oklahoma City Thunder,OKC,114,Houston Rockets,HOU,112,/boxscores/202103210HOU.html,Toyota Center,3297.0,,2021,0,-2,2:13
202103210DEN,2021-03-21,3:00p,New Orleans Pelicans,NOP,113,Denver Nuggets,DEN,108,/boxscores/202103210DEN.html,Ball Arena,0.0,,2021,0,-5,2:12
202103210BOS,2021-03-21,3:30p,Orlando Magic,ORL,96,Boston Celtics,BOS,112,/boxscores/202103210BOS.html,TD Garden,0.0,,2021,1,16,2:03
202103210BRK,2021-03-21,7:00p,Washington Wizards,WAS,106,Brooklyn Nets,BRK,113,/boxscores/202103210BRK.html,Barclays Center,1773.0,,2021,1,7,2:10
202103210CLE,2021-03-21,7:00p,Toronto Raptors,TOR,105,Cleveland Cavaliers,CLE,116,/boxscores/202103210CLE.html,Rocket Mortgage Fieldhouse,0.0,,2021,1,11,2:16
202103210DET,2021-03-21,7:00p,Chicago Bulls,CHI,100,Detroit Pistons,DET,86,/boxscores/202103210DET.html,Little Caesars Arena,750.0,,2021,0,-14,2:07
202103210NYK,2021-03-21,8:00p,Philadelphia 76ers,PHI,101,New York Knicks,NYK,100,/boxscores/202103210NYK.html,Madison Square Garden (IV),1981.0,OT,2021,0,-1,2:48
202103210PHO,2021-03-21,10:00p,Los Angeles Lakers,LAL,94,Phoenix Suns,PHO,111,/boxscores/202103210PHO.html,Phoenix Suns Arena,3190.0,,2021,1,17,2:14
202103210POR,2021-03-21,10:00p,Dallas Mavericks,DAL,132,Portland Trail Blazers,POR,92,/boxscores/202103210POR.html,Moda Center,0.0,,2021,0,-40,2:04
202103220CLE,2021-03-22,7:30p,Sacramento Kings,SAC,119,Cleveland Cavaliers,CLE,105,/boxscores/202103220CLE.html,Rocket Mortgage Fieldhouse,4100.0,,2021,0,-14,2:00
202103220MIN,2021-03-22,8:00p,Oklahoma City Thunder,OKC,112,Minnesota Timberwolves,MIN,103,/boxscores/202103220MIN.html,Target Center,0.0,,2021,0,-9,2:06
202103220SAS,2021-03-22,8:30p,Charlotte Hornets,CHO,100,San Antonio Spurs,SAS,97,/boxscores/202103220SAS.html,AT&T Center,3222.0,,2021,0,-3,2:26
202103220CHI,2021-03-22,9:00p,Utah Jazz,UTA,120,Chicago Bulls,CHI,95,/boxscores/202103220CHI.html,United Center,0.0,,2021,0,-25,2:04
202103220HOU,2021-03-22,9:00p,Toronto Raptors,TOR,99,Houston Rockets,HOU,117,/boxscores/202103220HOU.html,Toyota Center,2965.0,,2021,1,18,2:11
202103220MEM,2021-03-22,9:00p,Boston Celtics,BOS,126,Memphis Grizzlies,MEM,132,/boxscores/202103220MEM.html,FedEx Forum,2319.0,OT,2021,1,6,2:18
202103220MIL,2021-03-22,9:00p,Indiana Pacers,IND,113,Milwaukee Bucks,MIL,140,/boxscores/202103220MIL.html,Fiserv Forum,3280.0,,2021,1,27,2:09
202103220LAC,2021-03-22,10:00p,Atlanta Hawks,ATL,110,Los Angeles Clippers,LAC,119,/boxscores/202103220LAC.html,STAPLES Center,0.0,,2021,1,9,2:06
202103230ORL,2021-03-23,7:00p,Denver Nuggets,DEN,110,Orlando Magic,ORL,99,/boxscores/202103230ORL.html,Amway Center,3485.0,,2021,0,-11,1:56
202103230NOP,2021-03-23,7:30p,Los Angeles Lakers,LAL,111,New Orleans Pelicans,NOP,128,/boxscores/202103230NOP.html,Smoothie King Center,3700.0,,2021,1,17,2:29
202103230NYK,2021-03-23,7:30p,Washington Wizards,WAS,113,New York Knicks,NYK,131,/boxscores/202103230NYK.html,Madison Square Garden (IV),1589.0,,2021,1,18,2:13
202103230MIA,2021-03-23,8:00p,Phoenix Suns,PHO,110,Miami Heat,MIA,100,/boxscores/202103230MIA.html,AmericanAirlines Arena,0.0,,2021,0,-10,2:02
202103230GSW,2021-03-23,10:00p,Philadelphia 76ers,PHI,108,Golden State Warriors,GSW,98,/boxscores/202103230GSW.html,Chase Center,0.0,,2021,0,-10,2:28
202103230POR,2021-03-23,10:00p,Brooklyn Nets,BRK,116,Portland Trail Blazers,POR,112,/boxscores/202103230POR.html,Moda Center,,,2021,0,-4,2:18
202103240IND,2021-03-24,7:00p,Detroit Pistons,DET,111,Indiana Pacers,IND,116,/boxscores/202103240IND.html,Bankers Life Fieldhouse,0.0,,2021,1,5,2:18
202103240MIL,2021-03-24,7:30p,Boston Celtics,BOS,119,Milwaukee Bucks,MIL,121,/boxscores/202103240MIL.html,Fiserv Forum,3280.0,,2021,1,2,2:16
202103240TOR,2021-03-24,7:30p,Denver Nuggets,DEN,111,Toronto Raptors,TOR,135,/boxscores/202103240TOR.html,Amalie Arena,1578.0,,2021,1,24,2:08
202103240CHI,2021-03-24,8:00p,Cleveland Cavaliers,CLE,103,Chicago Bulls,CHI,94,/boxscores/202103240CHI.html,United Center,0.0,,2021,0,-9,1:58
202103240HOU,2021-03-24,8:00p,Charlotte Hornets,CHO,122,Houston Rockets,HOU,97,/boxscores/202103240HOU.html,Toyota Center,3163.0,,2021,0,-25,2:09
202103240MIN,2021-03-24,8:00p,Dallas Mavericks,DAL,128,Minnesota Timberwolves,MIN,108,/boxscores/202103240MIN.html,Target Center,0.0,,2021,0,-20,2:08
202103240OKC,2021-03-24,8:00p,Memphis Grizzlies,MEM,116,Oklahoma City Thunder,OKC,107,/boxscores/202103240OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-9,1:55
202103240ORL,2021-03-24,8:00p,Phoenix Suns,PHO,111,Orlando Magic,ORL,112,/boxscores/202103240ORL.html,Amway Center,3891.0,,2021,1,1,2:05
202103240SAS,2021-03-24,8:30p,Los Angeles Clippers,LAC,134,San Antonio Spurs,SAS,101,/boxscores/202103240SAS.html,AT&T Center,3224.0,,2021,0,-33,2:08
202103240SAC,2021-03-24,10:00p,Atlanta Hawks,ATL,108,Sacramento Kings,SAC,110,/boxscores/202103240SAC.html,Golden 1 Center,0.0,,2021,1,2,2:09
202103240UTA,2021-03-24,10:00p,Brooklyn Nets,BRK,88,Utah Jazz,UTA,118,/boxscores/202103240UTA.html,Vivint Smart Home Arena,5546.0,,2021,1,30,2:04
202103250MIA,2021-03-25,7:30p,Portland Trail Blazers,POR,125,Miami Heat,MIA,122,/boxscores/202103250MIA.html,AmericanAirlines Arena,0.0,,2021,0,-3,2:18
